,,,,,,,,,,,,,,,,,,,,,,,,
Index,Key,Street Number,Street,Unit,Model,Units,Mutual,Bldg Date,Bldg Code,Phase,Parking Type,Building Type,Elvator (Y/N),SomeOneLives,Steps (Y/N),# of Front Steps,# of Back Steps,Distance to Drop,Distance to Parking,Parking Grade,Carport #,APN,Location,HoaAmount
11045,4019-P,4019,Calle Sonara Este,P,Casa Milano (End),6,Condominium,6/1/1977,LHX06B_1,4,1 Car Garage,Home w/Garage,N,Below,N,0,N/A,60,90,A,Garage,934-90-345,"33.60181,-117.73271",$780.93 
11046,4020-A,4020,Calle Sonara Este,A,Casa Milano (End),6,Condominium,6/1/1977,LHX06C_1,4,1 Car Garage,Home w/Garage,N,Above,N,0,N/A,90,130,A,Garage,934-90-346,"33.60137,-117.73272",$780.93 
11048,4020-C,4020,Calle Sonara Este,C,Casa Milano (End),6,Condominium,6/1/1977,LHX06C_1,4,1 Car Garage,Home w/Garage,N,Above,N,0,N/A,90,120,A,Garage,934-90-348,"33.60137,-117.73272",$780.93 
11049,4020-N,4020,Calle Sonara Este,N,Casa Milano (End),6,Condominium,6/1/1977,LHX06C_1,4,1 Car Garage,Home w/Garage,N,Below,N,0,N/A,60,65,A,Garage,934-90-349,"33.60137,-117.73272",$780.93 
11051,4020-P,4020,Calle Sonara Este,P,Casa Milano (End),6,Condominium,6/1/1977,LHX06C_1,4,1 Car Garage,Home w/Garage,N,Below,N,0,N/A,60,90,A,Garage,934-90-351,"33.60137,-117.73272",$780.93 
11052,4021-A,4021,Calle Sonara Este,A,Casa Milano (End),6,Condominium,6/1/1977,LHX06A_1,4,1 Car Garage,Home w/Garage,N,Above,N,0,N/A,90,130,A,Garage,934-90-352,"33.60093,-117.73274",$780.93 
11054,4021-C,4021,Calle Sonara Este,C,Casa Milano (End),6,Condominium,6/1/1977,LHX06A_1,4,1 Car Garage,Home w/Garage,N,Above,N,0,N/A,90,120,A,Garage,934-90-354,"33.60093,-117.73274",$780.93 
11055,4021-N,4021,Calle Sonara Este,N,Casa Milano (End),6,Condominium,6/1/1977,LHX06A_1,4,1 Car Garage,Home w/Garage,N,Below,N,0,N/A,60,65,A,Garage,934-90-355,"33.60093,-117.73274",$780.93 
11057,4021-P,4021,Calle Sonara Este,P,Casa Milano (End),6,Condominium,6/1/1977,LHX06A_1,4,1 Car Garage,Home w/Garage,N,Below,N,0,N/A,60,90,A,Garage,934-90-357,"33.60093,-117.73274",$780.93 
11058,4022-A,4022,Calle Sonara Este,A,Casa Milano (End),6,Condominium,6/1/1977,LHX06A_1,4,1 Car Garage,Home w/Garage,N,Above,N,0,N/A,90,130,A,Garage,934-90-358,"33.60047,-117.73267",$780.93 
11060,4022-C,4022,Calle Sonara Este,C,Casa Milano (End),6,Condominium,6/1/1977,LHX06A_1,4,1 Car Garage,Home w/Garage,N,Above,N,0,N/A,90,120,A,Garage,934-90-360,"33.60047,-117.73267",$780.93 
11061,4022-N,4022,Calle Sonara Este,N,Casa Milano (End),6,Condominium,6/1/1977,LHX06A_1,4,1 Car Garage,Home w/Garage,N,Below,N,0,N/A,60,65,A,Garage,934-90-361,"33.60047,-117.73267",$780.93 
11063,4022-P,4022,Calle Sonara Este,P,Casa Milano (End),6,Condominium,6/1/1977,LHX06A_1,4,1 Car Garage,Home w/Garage,N,Below,N,0,N/A,60,90,A,Garage,934-90-363,"33.60047,-117.73267",$780.93 
11064,4023-A,4023,Calle Sonara Este,A,Casa Milano (End),6,Condominium,6/1/1977,LHX06B_1,4,1 Car Garage,Home w/Garage,N,Above,N,0,N/A,90,130,A,Garage,934-90-364,"33.6,-117.73288",$780.93 
11066,4023-C,4023,Calle Sonara Este,C,Casa Milano (End),6,Condominium,6/1/1977,LHX06B_1,4,1 Car Garage,Home w/Garage,N,Above,N,0,N/A,90,120,A,Garage,934-90-366,"33.6,-117.73288",$780.93 
11067,4023-N,4023,Calle Sonara Este,N,Casa Milano (End),6,Condominium,6/1/1977,LHX06B_1,4,1 Car Garage,Home w/Garage,N,Below,N,0,N/A,60,65,A,Garage,934-90-367,"33.6,-117.73288",$780.93 
11069,4023-P,4023,Calle Sonara Este,P,Casa Milano (End),6,Condominium,6/1/1977,LHX06B_1,4,1 Car Garage,Home w/Garage,N,Below,N,0,N/A,60,90,A,Garage,934-90-369,"33.6,-117.73288",$780.93 
12240,5472-A,5472,Paseo Del Lago East,A,Casa Milano (End),6,Condominium,5/1/1978,LHX06C_1,3,1 Car Garage,Home w/Garage,N,Above,N,0,N/A,101,127,A,Garage,935-05-026,"33.61072,-117.74019",$780.93 
12242,5472-C,5472,Paseo Del Lago East,C,Casa Milano (End),6,Condominium,5/1/1978,LHX06C_1,3,1 Car Garage,Home w/Garage,N,Above,N,0,N/A,100,113,A,Garage,935-05-028,"33.61072,-117.74019",$780.93 
12243,5472-N,5472,Paseo Del Lago East,N,Casa Milano (End),6,Condominium,5/1/1978,LHX06C_1,3,1 Car Garage,Home w/Garage,N,Below,N,0,N/A,60,77,A,Garage,935-05-029,"33.61072,-117.74019",$780.93 
12245,5472-P,5472,Paseo Del Lago East,P,Casa Milano (End),6,Condominium,5/1/1978,LHX06C_1,3,1 Car Garage,Home w/Garage,N,Below,N,0,N/A,60,77,A,Garage,935-05-031,"33.61072,-117.74019",$780.93 
12246,5473-A,5473,Paseo Del Lago East,A,Casa Milano (End),6,Condominium,5/1/1978,LHX06C_1,3,1 Car Garage,Home w/Garage,N,Above,N,0,N/A,101,127,A,Garage,935-05-032,"33.61052,-117.74062",$780.93 
12248,5473-C,5473,Paseo Del Lago East,C,Casa Milano (End),6,Condominium,5/1/1978,LHX06C_1,3,1 Car Garage,Home w/Garage,N,Above,N,0,N/A,100,113,A,Garage,935-05-034,"33.61052,-117.74062",$780.93 
12249,5473-N,5473,Paseo Del Lago East,N,Casa Milano (End),6,Condominium,5/1/1978,LHX06C_1,3,1 Car Garage,Home w/Garage,N,Below,N,0,N/A,60,77,A,Garage,935-05-035,"33.61052,-117.74062",$780.93 
12251,5473-P,5473,Paseo Del Lago East,P,Casa Milano (End),6,Condominium,5/1/1978,LHX06C_1,3,1 Car Garage,Home w/Garage,N,Below,N,0,N/A,60,77,A,Garage,935-05-037,"33.61052,-117.74062",$780.93 
12291,5489-A,5489,Paseo Del Lago West,A,Casa Milano (End),6,Condominium,5/1/1978,LHX06B_1,3,1 Car Garage,Home w/Garage,N,Above,N,0,N/A,107,136,A,Garage,935-05-077,"33.61035,-117.74284",$780.93 
12293,5489-C,5489,Paseo Del Lago West,C,Casa Milano (End),6,Condominium,5/1/1978,LHX06B_1,3,1 Car Garage,Home w/Garage,N,Above,N,0,N/A,103,135,A,Garage,935-05-079,"33.61035,-117.74284",$780.93 
12294,5489-N,5489,Paseo Del Lago West,N,Casa Milano (End),6,Condominium,5/1/1978,LHX06B_1,3,1 Car Garage,Home w/Garage,N,Below,N,0,N/A,60,80,A,Garage,935-05-080,"33.61035,-117.74284",$780.93 
12296,5489-P,5489,Paseo Del Lago West,P,Casa Milano (End),6,Condominium,5/1/1978,LHX06B_1,3,1 Car Garage,Home w/Garage,N,Below,N,0,N/A,60,80,A,Garage,935-05-082,"33.61035,-117.74284",$780.93 
12297,5490-A,5490,Paseo Del Lago West,A,Casa Milano (End),6,Condominium,5/1/1978,LHX06A_1,3,1 Car Garage,Home w/Garage,N,Above,N,0,N/A,107,136,A,Garage,935-05-083,"33.61043,-117.74333",$780.93 
12299,5490-C,5490,Paseo Del Lago West,C,Casa Milano (End),6,Condominium,5/1/1978,LHX06A_1,3,1 Car Garage,Home w/Garage,N,Above,N,0,N/A,103,135,A,Garage,935-05-085,"33.61043,-117.74333",$780.93 
12300,5490-N,5490,Paseo Del Lago West,N,Casa Milano (End),6,Condominium,5/1/1978,LHX06A_1,3,1 Car Garage,Home w/Garage,N,Below,N,0,N/A,60,80,A,Garage,935-05-086,"33.61043,-117.74333",$780.93 
12302,5490-P,5490,Paseo Del Lago West,P,Casa Milano (End),6,Condominium,5/1/1978,LHX06A_1,3,1 Car Garage,Home w/Garage,N,Below,N,0,N/A,60,80,A,Garage,935-05-088,"33.61043,-117.74333",$780.93 
12313,5497-A,5497,Paseo Del Lago East,A,Casa Milano (End),6,Condominium,7/1/1978,LHX06A_1,3,1 Car Garage,Home w/Garage,N,Above,N,0,N/A,107,136,A,Garage,935-09-011,"33.61403,-117.74067",$780.93 
12315,5497-C,5497,Paseo Del Lago East,C,Casa Milano (End),6,Condominium,7/1/1978,LHX06A_1,3,1 Car Garage,Home w/Garage,N,Above,N,0,N/A,103,135,A,Garage,935-09-013,"33.61403,-117.74067",$780.93 
12316,5497-N,5497,Paseo Del Lago East,N,Casa Milano (End),6,Condominium,7/1/1978,LHX06A_1,3,1 Car Garage,Home w/Garage,N,Below,N,0,N/A,60,80,A,Garage,935-09-014,"33.61403,-117.74067",$780.93 
12318,5497-P,5497,Paseo Del Lago East,P,Casa Milano (End),6,Condominium,7/1/1978,LHX06A_1,3,1 Car Garage,Home w/Garage,N,Below,N,0,N/A,60,80,A,Garage,935-09-016,"33.61403,-117.74067",$780.93 
12319,5498-A,5498,Paseo Del Lago East,A,Casa Milano (End),6,Condominium,7/1/1978,LHX06C_1,3,1 Car Garage,Home w/Garage,N,Above,N,0,N/A,107,136,A,Garage,935-09-017,"33.61362,-117.74023",$780.93 
12321,5498-C,5498,Paseo Del Lago East,C,Casa Milano (End),6,Condominium,7/1/1978,LHX06C_1,3,1 Car Garage,Home w/Garage,N,Above,N,0,N/A,103,135,A,Garage,935-09-019,"33.61362,-117.74023",$780.93 
12322,5498-N,5498,Paseo Del Lago East,N,Casa Milano (End),6,Condominium,7/1/1978,LHX06C_1,3,1 Car Garage,Home w/Garage,N,Below,N,0,N/A,60,80,A,Garage,935-09-020,"33.61362,-117.74023",$780.93 
12324,5498-P,5498,Paseo Del Lago East,P,Casa Milano (End),6,Condominium,7/1/1978,LHX06C_1,3,1 Car Garage,Home w/Garage,N,Below,N,0,N/A,60,80,A,Garage,935-09-022,"33.61362,-117.74023",$780.93 
12384,5506-A,5506,Paseo Del Lago West,A,Casa Milano (End),6,Condominium,7/1/1978,LHX06B_1,3,1 Car Garage,Home w/Garage,N,Above,N,0,N/A,101,127,A,Garage,935-09-082,"33.61346,-117.74188",$780.93 
12386,5506-C,5506,Paseo Del Lago West,C,Casa Milano (End),6,Condominium,7/1/1978,LHX06B_1,3,1 Car Garage,Home w/Garage,N,Above,N,0,N/A,100,113,A,Garage,935-09-084,"33.61346,-117.74188",$780.93 
12387,5506-N,5506,Paseo Del Lago West,N,Casa Milano (End),6,Condominium,7/1/1978,LHX06B_1,3,1 Car Garage,Home w/Garage,N,Below,N,0,N/A,60,77,A,Garage,935-09-085,"33.61346,-117.74188",$780.93 
12389,5506-P,5506,Paseo Del Lago West,P,Casa Milano (End),6,Condominium,7/1/1978,LHX06B_1,3,1 Car Garage,Home w/Garage,N,Below,N,0,N/A,60,77,A,Garage,935-09-087,"33.61346,-117.74188",$780.93 
12390,5507-A,5507,Paseo Del Lago West,A,Casa Milano (End),6,Condominium,7/1/1978,LHX06C_1,3,1 Car Garage,Home w/Garage,N,Above,N,0,N/A,101,127,A,Garage,935-09-088,"33.61376,-117.74228",$780.93 
12392,5507-C,5507,Paseo Del Lago West,C,Casa Milano (End),6,Condominium,7/1/1978,LHX06C_1,3,1 Car Garage,Home w/Garage,N,Above,N,0,N/A,100,113,A,Garage,935-09-090,"33.61376,-117.74228",$780.93 
12393,5507-N,5507,Paseo Del Lago West,N,Casa Milano (End),6,Condominium,7/1/1978,LHX06C_1,3,1 Car Garage,Home w/Garage,N,Below,N,0,N/A,60,77,A,Garage,935-09-091,"33.61376,-117.74228",$780.93 
12395,5507-P,5507,Paseo Del Lago West,P,Casa Milano (End),6,Condominium,7/1/1978,LHX06C_1,3,1 Car Garage,Home w/Garage,N,Below,N,0,N/A,60,77,A,Garage,935-09-093,"33.61376,-117.74228",$780.93 
11023,4016-B,4016,Calle Sonara Este,B,Casa Milano (Center),6,Condominium,8/1/1977,LHX06C_1,4,1 Car Garage,Home w/Garage,N,Above,N,0,N/A,55,95,A,Garage,934-90-323,"33.60373,-117.73265",$780.93 
11026,4016-O,4016,Calle Sonara Este,O,Casa Milano (Center),6,Condominium,8/1/1977,LHX06C_1,4,1 Car Garage,Home w/Garage,N,Below,N,0,N/A,70,85,A,Garage,934-90-326,"33.60373,-117.73265",$780.93 
11029,4017-B,4017,Calle Sonara Este,B,Casa Milano (Center),6,Condominium,8/1/1977,LHX06B_1,4,1 Car Garage,Home w/Garage,N,Above,N,0,N/A,55,95,A,Garage,934-90-329,"33.60331,-117.73263",$780.93 
11032,4017-O,4017,Calle Sonara Este,O,Casa Milano (Center),6,Condominium,8/1/1977,LHX06B_1,4,1 Car Garage,Home w/Garage,N,Below,N,0,N/A,70,85,A,Garage,934-90-332,"33.60331,-117.73263",$780.93 
11035,4018-B,4018,Calle Sonara Este,B,Casa Milano (Center),6,Condominium,6/1/1977,LHX06A_1,4,1 Car Garage,Home w/Garage,N,Above,N,0,N/A,55,95,A,Garage,934-90-335,"33.60229,-117.73269",$780.93 
11038,4018-O,4018,Calle Sonara Este,O,Casa Milano (Center),6,Condominium,6/1/1977,LHX06A_1,4,1 Car Garage,Home w/Garage,N,Below,N,0,N/A,70,85,A,Garage,934-90-338,"33.60229,-117.73269",$780.93 
11041,4019-B,4019,Calle Sonara Este,B,Casa Milano (Center),6,Condominium,6/1/1977,LHX06B_1,4,1 Car Garage,Home w/Garage,N,Above,N,0,N/A,55,95,A,Garage,934-90-341,"33.60181,-117.73271",$780.93 
11044,4019-O,4019,Calle Sonara Este,O,Casa Milano (Center),6,Condominium,6/1/1977,LHX06B_1,4,1 Car Garage,Home w/Garage,N,Below,N,0,N/A,70,85,A,Garage,934-90-344,"33.60181,-117.73271",$780.93 
11047,4020-B,4020,Calle Sonara Este,B,Casa Milano (Center),6,Condominium,6/1/1977,LHX06C_1,4,1 Car Garage,Home w/Garage,N,Above,N,0,N/A,55,95,A,Garage,934-90-347,"33.60137,-117.73272",$780.93 
11050,4020-O,4020,Calle Sonara Este,O,Casa Milano (Center),6,Condominium,6/1/1977,LHX06C_1,4,1 Car Garage,Home w/Garage,N,Below,N,0,N/A,70,85,A,Garage,934-90-350,"33.60137,-117.73272",$780.93 
11053,4021-B,4021,Calle Sonara Este,B,Casa Milano (Center),6,Condominium,6/1/1977,LHX06A_1,4,1 Car Garage,Home w/Garage,N,Above,N,0,N/A,55,95,A,Garage,934-90-353,"33.60093,-117.73274",$780.93 
11056,4021-O,4021,Calle Sonara Este,O,Casa Milano (Center),6,Condominium,6/1/1977,LHX06A_1,4,1 Car Garage,Home w/Garage,N,Below,N,0,N/A,70,85,A,Garage,934-90-356,"33.60093,-117.73274",$780.93 
11059,4022-B,4022,Calle Sonara Este,B,Casa Milano (Center),6,Condominium,6/1/1977,LHX06A_1,4,1 Car Garage,Home w/Garage,N,Above,N,0,N/A,55,95,A,Garage,934-90-359,"33.60047,-117.73267",$780.93 
11062,4022-O,4022,Calle Sonara Este,O,Casa Milano (Center),6,Condominium,6/1/1977,LHX06A_1,4,1 Car Garage,Home w/Garage,N,Below,N,0,N/A,70,85,A,Garage,934-90-362,"33.60047,-117.73267",$780.93 
11065,4023-B,4023,Calle Sonara Este,B,Casa Milano (Center),6,Condominium,6/1/1977,LHX06B_1,4,1 Car Garage,Home w/Garage,N,Above,N,0,N/A,55,95,A,Garage,934-90-365,"33.6,-117.73288",$780.93 
11068,4023-O,4023,Calle Sonara Este,O,Casa Milano (Center),6,Condominium,6/1/1977,LHX06B_1,4,1 Car Garage,Home w/Garage,N,Below,N,0,N/A,70,85,A,Garage,934-90-368,"33.6,-117.73288",$780.93 
12241,5472-B,5472,Paseo Del Lago East,B,Casa Milano (Center),6,Condominium,5/1/1978,LHX06C_1,3,1 Car Garage,Home w/Garage,N,Above,N,0,N/A,73,80,A,Garage,935-05-027,"33.61072,-117.74019",$780.93 
12244,5472-O,5472,Paseo Del Lago East,O,Casa Milano (Center),6,Condominium,5/1/1978,LHX06C_1,3,1 Car Garage,Home w/Garage,N,Below,N,0,N/A,70,76,A,Garage,935-05-030,"33.61072,-117.74019",$780.93 
12247,5473-B,5473,Paseo Del Lago East,B,Casa Milano (Center),6,Condominium,5/1/1978,LHX06C_1,3,1 Car Garage,Home w/Garage,N,Above,N,0,N/A,73,80,A,Garage,935-05-033,"33.61052,-117.74062",$780.93 
12250,5473-O,5473,Paseo Del Lago East,O,Casa Milano (Center),6,Condominium,5/1/1978,LHX06C_1,3,1 Car Garage,Home w/Garage,N,Below,N,0,N/A,70,76,A,Garage,935-05-036,"33.61052,-117.74062",$780.93 
12292,5489-B,5489,Paseo Del Lago West,B,Casa Milano (Center),6,Condominium,5/1/1978,LHX06B_1,3,1 Car Garage,Home w/Garage,N,Above,N,0,N/A,77,88,A,Garage,935-05-078,"33.61035,-117.74284",$780.93 
12295,5489-O,5489,Paseo Del Lago West,O,Casa Milano (Center),6,Condominium,5/1/1978,LHX06B_1,3,1 Car Garage,Home w/Garage,N,Below,N,0,N/A,71,79,A,Garage,935-05-081,"33.61035,-117.74284",$780.93 
12298,5490-B,5490,Paseo Del Lago West,B,Casa Milano (Center),6,Condominium,5/1/1978,LHX06A_1,3,1 Car Garage,Home w/Garage,N,Above,N,0,N/A,77,88,A,Garage,935-05-084,"33.61043,-117.74333",$780.93 
12301,5490-O,5490,Paseo Del Lago West,O,Casa Milano (Center),6,Condominium,5/1/1978,LHX06A_1,3,1 Car Garage,Home w/Garage,N,Below,N,0,N/A,71,79,A,Garage,935-05-087,"33.61043,-117.74333",$780.93 
12314,5497-B,5497,Paseo Del Lago East,B,Casa Milano (Center),6,Condominium,7/1/1978,LHX06A_1,3,1 Car Garage,Home w/Garage,N,Above,N,0,N/A,77,88,A,Garage,935-09-012,"33.61403,-117.74067",$780.93 
12317,5497-O,5497,Paseo Del Lago East,O,Casa Milano (Center),6,Condominium,7/1/1978,LHX06A_1,3,1 Car Garage,Home w/Garage,N,Below,N,0,N/A,71,79,A,Garage,935-09-015,"33.61403,-117.74067",$780.93 
12320,5498-B,5498,Paseo Del Lago East,B,Casa Milano (Center),6,Condominium,7/1/1978,LHX06C_1,3,1 Car Garage,Home w/Garage,N,Above,N,0,N/A,77,88,A,Garage,935-09-018,"33.61362,-117.74023",$780.93 
12323,5498-O,5498,Paseo Del Lago East,O,Casa Milano (Center),6,Condominium,7/1/1978,LHX06C_1,3,1 Car Garage,Home w/Garage,N,Below,N,0,N/A,71,79,A,Garage,935-09-021,"33.61362,-117.74023",$780.93 
12385,5506-B,5506,Paseo Del Lago West,B,Casa Milano (Center),6,Condominium,7/1/1978,LHX06B_1,3,1 Car Garage,Home w/Garage,N,Above,N,0,N/A,73,80,A,Garage,935-09-083,"33.61346,-117.74188",$780.93 
12388,5506-O,5506,Paseo Del Lago West,O,Casa Milano (Center),6,Condominium,7/1/1978,LHX06B_1,3,1 Car Garage,Home w/Garage,N,Below,N,0,N/A,70,76,A,Garage,935-09-086,"33.61346,-117.74188",$780.93 
12391,5507-B,5507,Paseo Del Lago West,B,Casa Milano (Center),6,Condominium,7/1/1978,LHX06C_1,3,1 Car Garage,Home w/Garage,N,Above,N,0,N/A,73,80,A,Garage,935-09-089,"33.61376,-117.74228",$780.93 
12394,5507-O,5507,Paseo Del Lago West,O,Casa Milano (Center),6,Condominium,7/1/1978,LHX06C_1,3,1 Car Garage,Home w/Garage,N,Below,N,0,N/A,70,76,A,Garage,935-09-092,"33.61376,-117.74228",$780.93 
12558,5524-B,5524,Via La Mesa,B,Casa Mario,3,Condominium,9/1/1979,RP103,3,1 Car Garage,Home w/Garage,N,None,N,N,N,0,0,A,Garage,930-76-416,"33.60055,-117.74701",$780.93 
12609,5537-B,5537,Via La Mesa,B,Casa Mario,3,Condominium,9/1/1979,RP103,3,1 Car Garage,Home w/Garage,N,None,N,N,N,0,0,A,Garage,930-76-467,"33.60198,-117.74623",$780.93 
12611,5538-A,5538,Via La Mesa,A,Casa Mario,2,Condominium,9/1/1979,RP202,3,1 Car Garage,Home w/Garage,N,None,N,N,N,0,0,A,Garage,930-76-469,"33.60232,-117.74621",$780.93 
12622,5542-B,5542,Avenida Sosiega,B,Casa Mario,3,Condominium,9/1/1979,RP103,3,1 Car Garage,Home w/Garage,N,None,N,N,N,0,0,A,Garage,930-76-480,"33.60141,-117.74704",$780.93 
12628,5544-B,5544,Rayo Del Sol,B,Casa Lorenzo,2,Condominium,7/1/1980,13R-12,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-002,"33.60424,-117.74708",$780.93 
12637,5549-A,5549,Rayo Del Sol,A,Casa Lorenzo,2,Condominium,7/1/1980,12R·13,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-011,"33.60272,-117.74737",$780.93 
12639,5550-A,5550,Rayo Del Sol,A,Casa Lorenzo,2,Condominium,7/1/1980,12R·13,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-013,"33.60238,-117.74743",$780.93 
12645,5553-A,5553,Rayo Del Sol,A,Casa Lorenzo,2,Condominium,7/1/1980,12R·13,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-019,"33.60144,-117.74776",$780.93 
12647,5554-A,5554,Rayo Del Sol,A,Casa Lorenzo,2,Condominium,7/1/1980,12R·13,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-021,"33.60116,-117.74794",$780.93 
12655,5558-A,5558,Via Portora,A,Casa Lorenzo,2,Condominium,7/1/1980,12R·13,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-029,"33.60372,-117.74763",$780.93 
12659,5560-A,5560,Via Portora,A,Casa Lorenzo,2,Condominium,7/1/1980,12R-11R,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-033,"33.60312,-117.74775",$780.93 
12664,5562-B,5562,Via Portora,B,Casa Lorenzo,2,Condominium,7/1/1980,10R·12,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-038,"33.60249,-117.74794",$780.93 
12665,5563-A,5563,Via Portora,A,Casa Lorenzo,2,Condominium,7/1/1980,12R-13,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-039,"33.60216,-117.74803",$780.93 
12669,5565-A,5565,Via Portora,A,Casa Lorenzo,2,Condominium,7/1/1980,12R-13,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-043,"33.60156,-117.74831",$780.93 
12674,5567-B,5567,Via Portora,B,Casa Lorenzo,2,Condominium,7/1/1980,11·12,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-048,"33.60099,-117.74884",$780.93 
12679,5570-A,5570,Luz Del Sol,A,Casa Lorenzo,2,Condominium,9/1/1980,12R·11R,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-053,"33.60347,-117.74823",$780.93 
12682,5571-B,5571,Luz Del Sol,B,Casa Lorenzo,2,Condominium,9/1/1980,10R·12,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-056,"33.60319,-117.74846",$780.93 
12687,5574-A,5574,Luz Del Sol,A,Casa Lorenzo,2,Condominium,9/1/1980,12R-11R,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-061,"33.60224,-117.74863",$780.93 
12694,5577-B,5577,Luz Del Sol,B,Casa Lorenzo,2,Condominium,9/1/1980,13R·12,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-068,"33.60143,-117.74922",$780.93 
12695,5578-A,5578,Luz Del Sol,A,Casa Lorenzo,2,Condominium,9/1/1980,12R-13,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-069,"33.60112,-117.7494",$780.93 
12697,5579-A,5579,Luz Del Sol,A,Casa Lorenzo,2,Condominium,9/1/1980,12R-13,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-071,"33.60084,-117.74955",$780.93 
12699,5580-A,5580,Via Dicha,A,Casa Lorenzo,2,Condominium,9/1/1980,12R-10,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-073,"33.60362,-117.74876",$780.93 
12703,5582-A,5582,Via Dicha,A,Casa Lorenzo,2,Condominium,9/1/1980,12R-13,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-077,"33.60298,-117.74908",$780.93 
12705,5583-A,5583,Via Dicha,A,Casa Lorenzo,2,Condominium,9/1/1980,12R-13,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-079,"33.60266,-117.74905",$780.93 
12715,5588-A,5588,Via Dicha,A,Casa Lorenzo,2,Condominium,9/1/1980,12R-11,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-089,"33.60111,-117.75008",$780.93 
12718,5589-B,5589,Avenida Sosiega West,B,Casa Lorenzo,2,Condominium,9/1/1980,10R-12,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-092,"33.60365,-117.74941",$780.93 
12724,5592-B,5592,Avenida Sosiega West,B,Casa Lorenzo,2,Condominium,9/1/1980,10R-12,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-098,"33.60259,-117.74959",$780.93 
12725,5593-A,5593,Avenida Sosiega West,A,Casa Lorenzo,2,Condominium,9/1/1980,12R-13,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-099,"33.60227,-117.74979",$780.93 
12733,5597-A,5597,Vista Del Mando,A,Casa Lorenzo,2,Condominium,9/1/1980,12R·11R,3,2 Car Garage,Home w/Garage,N,None,N,0,0,0,0,A,Garage,937-99-107,"33.60401,-117.75026",$780.93 
3318,579-A,579,Avenida Majorca,A,Casa Linda,6,Cooperative,10/1/1966,II06_1,1,Carport,Traditional,N,Above,N,0,16,184,240,B,427-07,62110101.00,"33.60066,-117.70732",$889.80 
3319,579-B,579,Avenida Majorca,B,Casa Linda,6,Cooperative,10/1/1966,II06_1,1,Carport,Traditional,N,Above,N,0,16,184,249,B,427-08,62110101.00,"33.60066,-117.70732",$944.91 
3320,579-N,579,Avenida Majorca,N,Casa Linda,6,Cooperative,10/1/1966,II06_1,1,Carport,Traditional,N,Below,N,0,16,138,168,A,427-12,62110101.00,"33.60066,-117.70732",$927.45 
3321,579-O,579,Avenida Majorca,O,Casa Linda,6,Cooperative,10/1/1966,II06_1,1,Carport,Traditional,N,Below,N,0,16,108,128,A,427-10,62110101.00,"33.60066,-117.70732","$1,089.38 "
3322,579-P,579,Avenida Majorca,P,Casa Linda,6,Cooperative,10/1/1966,II06_1,1,Carport,Traditional,N,None,N,0,16,108,131,A,427-11,62110101.00,"33.60066,-117.70732",$844.89 
3323,579-Q,579,Avenida Majorca,Q,Casa Linda,6,Cooperative,10/1/1966,II06_1,1,Carport,Traditional,N,None,N,0,16,138,163,A,427-09,62110101.00,"33.60066,-117.70732",$815.65 
3324,580-A,580,Avenida Majorca,A,Casa Linda,6,Cooperative,10/1/1966,II06_1,1,Carport,Traditional,N,Above,N,0,16,187,211,B,427-01,62110101.00,"33.60049,-117.7077",$935.69 
3325,580-B,580,Avenida Majorca,B,Casa Linda,6,Cooperative,10/1/1966,II06_1,1,Carport,Traditional,N,Above,N,0,16,187,209,B,427-02,62110101.00,"33.60049,-117.7077",$963.22 
